mandate_id,strategy,initial_amount,recovered_amount,recovered_boolean,attempt_count,retry_budget_exhausted,stop_reason,policy_violation_count,execution_error_count
c85cd714-7bf6-9552-4cbc-90446bcd5ce7,MLProbability,552.31,0.0,False,3,True,Budget Exhausted,1479,0
75366b9f-320f-72c0-9dde-01889803b22e,MLProbability,314.88,314.88,True,1,False,Recovered,369,0
d773f98d-550c-2fe9-654c-11d9f2e61828,MLProbability,569.69,569.69,True,1,False,Recovered,369,0
6e3cdd4f-55b1-45e4-70b2-7304545cd88d,MLProbability,695.27,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
2d79a2d1-506e-50c7-7aa0-61e9336b00cb,MLProbability,70.12,70.12,True,3,True,Recovered,1108,0
51b30182-f7fe-604f-65f3-0779f6ee5cdb,MLProbability,110.3,0.0,False,3,True,Budget Exhausted,1479,0
33261887-9058-81df-ee9b-f3e11d27c09a,MLProbability,582.2,582.2,True,1,False,Recovered,369,0
40afbf3f-3df5-1967-4d86-70bda2224f96,MLProbability,287.47,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
2a9528c3-5ae1-dbad-aa29-60fda85894df,MLProbability,394.34,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
1b1f2eb1-6e32-55a8-cbd5-cc86f73936e9,MLProbability,250.74,0.0,False,3,True,Budget Exhausted,1479,0
38d5101f-423c-ad9d-193e-478302b34254,MLProbability,838.28,0.0,False,3,True,Budget Exhausted,1479,0
768b4f7e-6421-5e66-5fc6-4cd0721e8b1f,MLProbability,431.98,431.98,True,1,False,Recovered,369,0
4ba17233-1ac3-bf31-7b96-e2d10649bcf6,MLProbability,49.76,49.76,True,1,False,Recovered,369,0
57d337d3-4fd8-0bbb-592c-11072444d301,MLProbability,234.43,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
0b705933-4cde-1b6b-1132-567c51a40d2a,MLProbability,715.1,0.0,False,3,True,Budget Exhausted,1479,0
05c8234b-1d76-3a66-b5f5-9cb0cf685878,MLProbability,163.91,0.0,False,3,True,Budget Exhausted,1479,0
a84554c3-a3f6-6c61-2fb7-0dab2f383b43,MLProbability,586.4,586.4,True,3,True,Recovered,1108,0
0123a348-638a-bdf6-6df7-2cd3979aa051,MLProbability,41.53,41.53,True,2,False,Recovered,738,0
7d4ed26e-dcd5-bfae-abb3-16a743299780,MLProbability,380.63,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
503b4078-a39c-9ec6-f746-4c02871854c1,MLProbability,259.2,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
8991b01a-a2b0-3c4b-7c96-6b552f8d8ded,MLProbability,36.82,36.82,True,3,True,Recovered,1108,0
8fc3d7d3-f6bd-80c7-624a-2a50d0b1fde0,MLProbability,83.06,83.06,True,1,False,Recovered,369,0
8b0901ab-c66d-ceb3-4494-5e091d3ca5a4,MLProbability,549.23,0.0,False,3,True,Budget Exhausted,1479,0
0840405a-ffd2-f491-dff3-89aa4c36a70c,MLProbability,252.9,252.9,True,2,False,Recovered,738,0
f3d04ffb-4470-9848-929e-cc924a11be44,MLProbability,359.15,359.15,True,1,False,Recovered,369,0
600b4b35-6a0a-a7d5-a0b8-575544caa5a2,MLProbability,751.14,0.0,False,3,True,Budget Exhausted,1479,0
cb6ad0c7-a235-6dd4-1355-08d073b5bad5,MLProbability,426.2,0.0,False,3,True,Budget Exhausted,1479,0
94fb09f0-53c9-3ae7-7cf0-7bb3f343d9eb,MLProbability,19.08,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
cbb18c79-1036-708d-d9a0-90075bb47c18,MLProbability,196.16,0.0,False,3,True,Budget Exhausted,1479,0
f7d7465d-37c3-b3c9-65d0-b51788d00abd,MLProbability,222.26,0.0,False,3,True,Budget Exhausted,1479,0
7ea5a387-363b-e5cb-d329-37246dfd171a,MLProbability,31.22,31.22,True,3,True,Recovered,1108,0
216e9fe5-93f3-7596-8c1c-8b0556771f36,MLProbability,34.2,34.2,True,1,False,Recovered,369,0
c9ce44bd-7c3f-1add-da38-5db590eeb067,MLProbability,366.03,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
28719b9b-db8f-0e32-edef-50031fce01e3,MLProbability,491.8,491.8,True,1,False,Recovered,369,0
fee5ce69-33cb-202e-6d84-414df54191ea,MLProbability,885.04,885.04,True,1,False,Recovered,369,0
a0279a18-6576-a410-0d41-ee472a5fda18,MLProbability,73.71,0.0,False,3,True,Budget Exhausted,1479,0
c156e501-b30e-96e8-b9da-5f8c4e35da80,MLProbability,207.52,0.0,False,3,True,Budget Exhausted,1479,0
36a2c52b-0047-3139-185d-f528b4258e19,MLProbability,496.03,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
7a4a902f-21d6-3b0f-b1ac-040d6c1cc405,MLProbability,372.71,372.71,True,2,False,Recovered,738,0
16de66c9-6210-def6-3a9c-43081221cddf,MLProbability,159.78,159.78,True,1,False,Recovered,369,0
9c3de1b0-022b-6683-9033-da6587cf63fd,MLProbability,281.24,281.24,True,3,True,Recovered,1108,0
3f87dfc2-1591-52f2-a505-da9c46e75a2c,MLProbability,100.8,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
f0f7ad22-c76a-8e0f-48f0-91f09b8b38ae,MLProbability,310.25,0.0,False,3,True,Budget Exhausted,1479,0
d8d994b8-d90f-74e9-06dd-f6cab0c30a59,MLProbability,689.82,689.82,True,3,True,Recovered,1108,0
a56b61e0-4ba8-a4ca-6449-cb6fbf72ae52,MLProbability,632.21,632.21,True,1,False,Recovered,369,0
a3595d1f-7fe4-a42e-3db7-88a61cdcc4c2,MLProbability,169.89,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
15669e36-4708-203b-2716-10c19db54283,MLProbability,392.2,392.2,True,1,False,Recovered,369,0
ebc1bb52-82e4-dd4a-143a-c1c54f560ed5,MLProbability,902.62,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
27c6cbb1-cedd-069d-f96c-9a0a3404c02a,MLProbability,61.38,0.0,False,3,True,Budget Exhausted,1479,0
55c34853-0783-e43c-e65f-ad87c57c7498,MLProbability,405.74,405.74,True,1,False,Recovered,369,0
7f0386fa-13ba-dc91-a0a5-fde6939f71a2,MLProbability,483.36,0.0,False,3,True,Budget Exhausted,1479,0
0e3141ec-5c31-1464-82c2-99f07487d772,MLProbability,193.78,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
ac5f12ef-8085-c147-1e91-0f365f705b25,MLProbability,429.25,0.0,False,3,True,Budget Exhausted,1479,0
f8cbab4c-9779-0e84-5e47-2e2276c3e642,MLProbability,77.16,0.0,False,3,True,Budget Exhausted,1479,0
c6a07656-c5c9-fb91-ff6e-f9ed7e4ce29f,MLProbability,386.98,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
061efb95-68f8-2063-eeb1-9ad201a1fb0f,MLProbability,420.15,420.15,True,1,False,Recovered,369,0
bcf2fc3b-d958-74c2-6053-8c1ba84510a1,MLProbability,31.13,0.0,False,3,True,Budget Exhausted,1479,0
34879e41-1a9c-672a-4eb9-047dba2ac3d9,MLProbability,577.11,0.0,False,3,True,Budget Exhausted,1479,0
47a2a10b-b62e-db49-2472-96a4ff38b918,MLProbability,64.38,0.0,False,3,True,Budget Exhausted,1479,0
69be173a-850e-f0ad-d872-f72ee5b4a1ae,MLProbability,141.36,141.36,True,2,False,Recovered,738,0
755d814b-5f5b-a255-e544-9887b36ab3ed,MLProbability,73.38,0.0,False,3,True,Budget Exhausted,1479,0
f18cccdc-131e-b723-3bcd-f203459ee674,MLProbability,78.2,0.0,False,3,True,Budget Exhausted,1479,0
c5285425-c7a9-f33c-22d8-39d333e4f986,MLProbability,256.0,0.0,False,3,True,Budget Exhausted,1479,0
b46788bd-d38e-13e4-4de1-087bafa14a55,MLProbability,187.19,0.0,False,3,True,Budget Exhausted,1479,0
38e7e019-fb89-86c8-c7ec-fe71d49347fc,MLProbability,47.75,47.75,True,1,False,Recovered,369,0
329fc417-1081-3d45-ff45-f8a20594b24f,MLProbability,124.49,124.49,True,1,False,Recovered,369,0
1f5df912-54e0-7431-cf13-3b65d450afa2,MLProbability,403.74,403.74,True,1,False,Recovered,369,0
0cf697a5-7603-c36c-f139-4e3c0aee2557,MLProbability,295.54,295.54,True,1,False,Recovered,369,0
9d3616a1-08de-c921-260c-b547e2280fe3,MLProbability,210.15,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
a5b40983-3eeb-c04a-9df2-372e9e825aae,MLProbability,254.82,0.0,False,3,True,Budget Exhausted,1479,0
1674eb65-0f9c-5300-7aa1-c5678cf9eea9,MLProbability,30.3,30.3,True,3,True,Recovered,1108,0
fe7c80e9-a179-1e93-3fc8-25ac869bc00f,MLProbability,580.69,580.69,True,2,False,Recovered,738,0
04ffeab2-cb7b-0b3a-8b2d-158acd5ae324,MLProbability,229.51,229.51,True,3,True,Recovered,1108,0
b4157cea-0738-8ba4-9770-a3dbe9fa97e2,MLProbability,309.51,0.0,False,3,True,Budget Exhausted,1479,0
9a069295-3b8d-3447-0e61-065f171b1b80,MLProbability,46.04,46.04,True,1,False,Recovered,369,0
9d37efb6-eafb-3e90-54ec-84ce002ccb25,MLProbability,475.17,475.17,True,1,False,Recovered,369,0
cd6bb03b-eb35-37a0-2d6e-0291b7893986,MLProbability,128.63,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
96053035-6545-c030-a981-fa54f121e129,MLProbability,816.78,0.0,False,3,True,Budget Exhausted,1479,0
92a54d04-f2dd-e1f5-b3b6-d344f2e3c6f0,MLProbability,286.65,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
13eb22c9-bece-d21a-54c7-743b2401342a,MLProbability,749.36,749.36,True,1,False,Recovered,369,0
b86d066b-1ba8-27c6-c97a-24ad41b455b8,MLProbability,29.5,29.5,True,2,False,Recovered,738,0
702f31e5-62cc-c604-0c53-644b0053f649,MLProbability,505.83,0.0,False,3,True,Budget Exhausted,1479,0
2a9527f6-f817-0ebf-6b6e-64c5bb8aa843,MLProbability,378.11,0.0,False,3,True,Budget Exhausted,1479,0
8a45a905-badf-9397-ecf2-6429b8d77d2f,MLProbability,272.49,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
4c2272f3-4811-e562-a91c-f19243e8644b,MLProbability,90.04,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
7daec949-d700-b461-8cb6-b0ba925f8199,MLProbability,106.02,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
fa207403-4ab4-27e3-a360-76812bbba89d,MLProbability,584.95,584.95,True,1,False,Recovered,369,0
1d91fe39-d801-4004-793b-ed1b14f9c394,MLProbability,141.76,141.76,True,1,False,Recovered,369,0
6334fa2a-8b4b-d7e7-a451-5ae01754bf08,MLProbability,886.54,886.54,True,1,False,Recovered,369,0
61a66444-e2af-a629-5efb-336e2f546033,MLProbability,68.17,0.0,False,3,True,Budget Exhausted,1479,0
907276ea-44c0-7a9a-d64a-cb1f39eb038a,MLProbability,475.23,475.23,True,2,False,Recovered,738,0
ab0b4cc5-15f0-ea19-18c1-80d2aadf3692,MLProbability,141.16,141.16,True,1,False,Recovered,369,0
3a3e46b0-96f8-4ff7-c1a7-2883f8802878,MLProbability,502.7,0.0,False,3,True,Budget Exhausted,1479,0
6319629b-d73e-7bb9-0f9c-a17b8db8dadf,MLProbability,355.71,355.71,True,1,False,Recovered,369,0
efb56207-ddec-c40b-afe3-af13891778e8,MLProbability,31.81,31.81,True,1,False,Recovered,369,0
6511e61a-1436-65f5-4c81-926079ec533c,MLProbability,247.39,247.39,True,3,True,Recovered,1108,0
08e3f771-b6dc-bd05-da9b-ccc1e71c681a,MLProbability,865.64,0.0,False,3,True,Budget Exhausted,1479,0
844e250b-e684-390c-923b-78208089b8c5,MLProbability,222.91,0.0,False,3,True,Budget Exhausted,1479,0
d2938e6e-ff4d-0930-33b0-fb536f75ee8a,MLProbability,409.21,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
98550b1e-d588-1c1c-25db-5946a091e5b4,MLProbability,398.4,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
8d536c75-65b9-0e94-8e6d-e263635a775d,MLProbability,410.03,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
1cce08e9-6b6a-8061-c81c-8d3185c69fbf,MLProbability,50.79,50.79,True,1,False,Recovered,369,0
ec4e8cbb-a2aa-378c-659e-0258814ff657,MLProbability,193.36,0.0,False,3,True,Budget Exhausted,1479,0
3defa7ba-07d2-fd4d-ae61-716a1fb621ae,MLProbability,619.43,619.43,True,2,False,Recovered,738,0
0cb5ee5c-62f5-f7c2-0706-fec248fa4e98,MLProbability,96.41,96.41,True,2,False,Recovered,738,0
34ec5264-ad7d-6f81-39a0-f145a5bab050,MLProbability,24.7,24.7,True,2,False,Recovered,738,0
8fbba749-5fcd-859e-d6e1-8109d7e174e6,MLProbability,849.55,849.55,True,1,False,Recovered,369,0
7b53359e-1bac-bd0d-af35-b30b4c68eb17,MLProbability,686.23,686.23,True,1,False,Recovered,369,0
30385dd7-4c7d-9313-a6c6-81b0e4729be5,MLProbability,6.11,0.0,False,3,True,Budget Exhausted,1479,0
3d846fc9-c3f6-2136-846d-5a3b2661c426,MLProbability,172.27,0.0,False,3,True,Budget Exhausted,1479,0
6772fe9f-999b-c859-cf5e-0f0bcd67b5df,MLProbability,459.91,459.91,True,1,False,Recovered,369,0
afb28b3d-38ec-cb4d-b69f-5eabb9ff2c29,MLProbability,295.73,0.0,False,3,True,Budget Exhausted,1479,0
38e59b27-16dc-5a6e-a789-077055ec024a,MLProbability,837.15,837.15,True,1,False,Recovered,369,0
1e26ed31-d9e9-2758-76b9-04364b46ef33,MLProbability,87.86,87.86,True,1,False,Recovered,369,0
a267d32f-ddcb-f4bc-0dbd-c5da787515b9,MLProbability,37.61,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
69c165ae-4c61-0ae8-87a3-7f1061b512ed,MLProbability,110.24,110.24,True,1,False,Recovered,369,0
503be788-2d44-5af8-fc94-76b1a18b5d15,MLProbability,960.91,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
3610901c-2196-b3b5-fc21-109bba27bc64,MLProbability,141.4,141.4,True,2,False,Recovered,738,0
980b6853-0c70-31eb-9f85-c2dd88e44a48,MLProbability,741.33,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
349b5089-2733-5670-b3ad-a2ba797209c0,MLProbability,368.73,368.73,True,1,False,Recovered,369,0
19d9d0b5-a962-d996-6bbe-3b5a4d15f7d8,MLProbability,282.96,0.0,False,3,True,Budget Exhausted,1479,0
16c8e3d7-abf0-263e-0343-8b6400b3700f,MLProbability,60.4,0.0,False,3,True,Budget Exhausted,1479,0
13365c0c-82ff-1f2e-c78f-07cf170fa87b,MLProbability,20.96,20.96,True,2,False,Recovered,738,0
ad409244-cd35-66ef-5c37-07394a629c5e,MLProbability,773.18,0.0,False,3,True,Budget Exhausted,1479,0
1dabb10a-bd10-f87c-6d0e-0597500d92a7,MLProbability,128.08,0.0,False,3,True,Budget Exhausted,1479,0
bbaa574f-e0e3-c5ce-44af-ecb79f2ebefc,MLProbability,623.96,0.0,False,3,True,Budget Exhausted,1479,0
57bcad3a-d0a1-7fe8-5f64-2a5317cba85d,MLProbability,183.64,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
c7774fae-6137-58c3-9c7f-aca62e671784,MLProbability,194.99,0.0,False,3,True,Budget Exhausted,1479,0
1036ca81-0bc4-d7ba-70d0-ebcb6949ece5,MLProbability,287.9,287.9,True,2,False,Recovered,738,0
032a09e0-5071-e5f0-a7ac-590c42f90f92,MLProbability,87.32,87.32,True,2,False,Recovered,738,0
f4acc7e2-fa57-5cea-3957-134490a4a421,MLProbability,414.08,0.0,False,3,True,Budget Exhausted,1479,0
84e3b774-569a-def0-df86-5633ab7aeb66,MLProbability,461.21,461.21,True,3,True,Recovered,1108,0
a9e8f0d8-5883-09de-7b5f-be413fa2bde0,MLProbability,322.3,322.3,True,2,False,Recovered,738,0
816ce054-282c-6470-ef32-f72aa4b5c723,MLProbability,89.88,0.0,False,3,True,Budget Exhausted,1479,0
7eef09ab-da14-3a47-7823-51d9d94df188,MLProbability,530.44,0.0,False,3,True,Budget Exhausted,1479,0
c05db774-132a-5e58-2a57-e880de9205ea,MLProbability,197.64,0.0,False,3,True,Budget Exhausted,1479,0
142e3df0-3c28-f5dc-d12d-aea8673d2920,MLProbability,476.47,0.0,False,3,True,Budget Exhausted,1479,0
92b26acd-cd1f-75a3-71b6-5ca175873920,MLProbability,26.48,0.0,False,3,True,Budget Exhausted,1479,0
a7939a2e-34f4-3404-8ff5-070182226c16,MLProbability,589.0,589.0,True,1,False,Recovered,369,0
54fc286f-7457-7d47-d825-301039112943,MLProbability,213.95,0.0,False,3,True,Budget Exhausted,1479,0
99966612-9ea8-7552-c475-66bf8f660bbd,MLProbability,29.02,0.0,False,3,True,Budget Exhausted,1479,0
a2379e6f-d473-4534-5aea-635257632e1e,MLProbability,178.49,0.0,False,3,True,Budget Exhausted,1479,0
c1d48a10-1b96-8925-5682-d038b77f69b9,MLProbability,262.13,0.0,False,3,True,Budget Exhausted,1479,0
a21c0c06-ed37-6567-0be7-728e6a1aba9d,MLProbability,722.67,0.0,False,3,True,Budget Exhausted,1479,0
95ca788d-d6bc-a712-6ecc-a931ef705d01,MLProbability,599.61,599.61,True,1,False,Recovered,369,0
65daced0-460a-6125-3f8c-93d4c32afc4a,MLProbability,543.14,543.14,True,1,False,Recovered,369,0
f9a55cf2-a66c-0fa1-b5dc-8a9afb38cd91,MLProbability,334.88,334.88,True,1,False,Recovered,369,0
6c21835d-d8e8-b97c-e0a2-59014932936e,MLProbability,301.63,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
4458b006-332c-ce0a-0e7d-a698ab95c72f,MLProbability,143.39,143.39,True,1,False,Recovered,369,0
fbc8c77e-2933-0fc4-c918-a346c00c200c,MLProbability,457.11,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
257c54bc-4024-c424-aef2-ab2f495fa2fc,MLProbability,723.98,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
f740d87c-500a-174e-af65-e8ccf9cf8499,MLProbability,852.77,0.0,False,3,True,Budget Exhausted,1479,0
de6cf36b-9edd-2182-33fd-862d4057e470,MLProbability,311.88,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
716ca1f2-dec0-0f3a-dc46-1b34c7eab19b,MLProbability,33.77,0.0,False,3,True,Budget Exhausted,1479,0
bc2e2b59-2c7d-d667-f664-c7202fddb26a,MLProbability,444.6,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
b52a9e6b-c8b6-48e0-12a8-50c55bab7f4a,MLProbability,63.36,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
f4fd25b7-384f-6e3b-8680-4a8a515f352c,MLProbability,234.96,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
c948384b-1174-0357-8546-74262f120b9e,MLProbability,184.24,184.24,True,3,True,Recovered,1108,0
8b074d1a-6a7a-7841-28cc-812a8150e0c9,MLProbability,402.99,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
9e47a339-c0ae-0b1a-f347-673637ec07a6,MLProbability,757.49,0.0,False,3,True,Budget Exhausted,1479,0
4be318a8-0b39-dccf-7c9f-3bc37210045a,MLProbability,569.97,0.0,False,3,True,Budget Exhausted,1479,0
a127dc6b-ab9b-153d-35f5-c65410c2c2e5,MLProbability,20.33,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
0614ac41-275c-75dc-afa0-8cbebf343ca7,MLProbability,84.94,84.94,True,3,True,Recovered,1108,0
09b2eae6-54eb-4c91-b784-ae08758fc8fa,MLProbability,206.24,206.24,True,3,True,Recovered,1108,0
2d90e4ee-0de4-833e-12c0-620c1667c518,MLProbability,328.7,0.0,False,3,True,Budget Exhausted,1479,0
12087e20-8ede-9b46-407d-0affcb51a911,MLProbability,25.15,0.0,False,3,True,Budget Exhausted,1479,0
50ffde64-6eda-ba8c-6789-e7d0a155eb2c,MLProbability,494.37,0.0,False,3,True,Budget Exhausted,1479,0
1e494952-ac5d-4e57-63b6-64f40452f779,MLProbability,59.57,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
d926fe41-b36d-0121-0ba6-fe0995ea6825,MLProbability,260.51,0.0,False,3,True,Budget Exhausted,1479,0
80b9ec30-ed94-898b-5b92-3c67129538df,MLProbability,403.18,0.0,False,3,True,Budget Exhausted,1479,0
12b99a50-8cb6-d1f0-a509-6396761579e7,MLProbability,5.96,5.96,True,2,False,Recovered,738,0
a8cfe589-9dc8-9e1a-540e-7d01735d88f3,MLProbability,15.21,15.21,True,1,False,Recovered,369,0
5c074653-d711-73e4-46d4-7d416fa5d3b0,MLProbability,635.25,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
bbc99473-4363-589c-3249-5cff89e2df24,MLProbability,795.95,795.95,True,1,False,Recovered,369,0
c4ea4ece-67b6-e467-9432-d79794f6c67a,MLProbability,154.35,0.0,False,3,True,Budget Exhausted,1479,0
647ac591-5da6-4a3a-260c-cfb4c6735380,MLProbability,145.2,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
af2537f5-9d31-762a-fb5a-bb36ce7968b7,MLProbability,652.06,652.06,True,2,False,Recovered,738,0
0a58f43c-5bda-0655-f06d-ca247bc6e121,MLProbability,55.16,55.16,True,3,True,Recovered,1108,0
8494205c-34ef-2552-ab28-6d090af57e60,MLProbability,13.8,0.0,False,3,True,Budget Exhausted,1479,0
f7ebc69a-b428-0f0d-1a6c-f45952f6531f,MLProbability,502.55,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
606cc2f5-2c81-6bf0-91f6-04068b5a8683,MLProbability,62.54,62.54,True,2,False,Recovered,738,0
3ae0acdb-2a65-24af-709d-338b23936d45,MLProbability,359.77,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
d123f7c1-b7a1-267e-9a1e-00365cbaa496,MLProbability,298.97,298.97,True,1,False,Recovered,369,0
7aa1219a-7a93-98bb-acdb-d5f27b44acd0,MLProbability,603.08,603.08,True,1,False,Recovered,369,0
3e612d66-05bf-0618-6930-b0c4d5576899,MLProbability,137.94,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
ec257a75-421d-4dca-2a95-59080e503fd8,MLProbability,654.34,0.0,False,3,True,Budget Exhausted,1479,0
67cbfc39-f54f-1b92-8442-906f2e16f0b6,MLProbability,276.32,0.0,False,3,True,Budget Exhausted,1479,0
2aefcf3b-43b7-a0ef-82c4-1c54a8debd88,MLProbability,64.38,64.38,True,1,False,Recovered,369,0
a8cdf44d-7b74-2440-17db-4c2f1e158e2f,MLProbability,69.23,0.0,False,3,True,Budget Exhausted,1479,0
8a0ea57a-9a7d-509d-e6e8-790b215d3b1f,MLProbability,680.12,0.0,False,3,True,Budget Exhausted,1479,0
412817eb-2246-29cd-6cec-df821903f9b3,MLProbability,705.54,0.0,False,3,True,Budget Exhausted,1479,0
e8fb5a96-3b85-f6e1-c40f-54057a25ed81,MLProbability,254.64,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
9929afeb-4884-2a14-1575-11addbeae9f8,MLProbability,240.52,0.0,False,3,True,Budget Exhausted,1479,0
41ff81d1-689d-1205-8b31-f4d8e073c1d0,MLProbability,892.59,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
8222cd7f-36e6-ba85-19ab-dc15296b67bf,MLProbability,104.68,0.0,False,3,True,Budget Exhausted,1479,0
cd04c001-56a3-dccc-c93c-9cc6668b28da,MLProbability,25.72,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
82b34384-9979-cf26-c8b1-90e1089a9f4f,MLProbability,444.24,0.0,False,3,True,Budget Exhausted,1479,0
dcad8ec2-963a-4333-e582-95dc75f1c654,MLProbability,73.5,73.5,True,2,False,Recovered,738,0
2ecaf629-44e2-2691-92de-d495e4f1e8e8,MLProbability,21.99,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
ee25356a-aee0-1ec9-bf04-18a9f2765513,MLProbability,309.62,0.0,False,3,True,Budget Exhausted,1479,0
bcb3636d-7fbe-6bb3-30ae-d12de8f10194,MLProbability,271.65,0.0,False,3,True,Budget Exhausted,1479,0
c3a6b204-fc01-4a22-2ed0-b0b27da56b6e,MLProbability,81.84,81.84,True,1,False,Recovered,369,0
65db6e43-47bf-8db7-82d9-a774ea7f6c7d,MLProbability,444.28,444.28,True,1,False,Recovered,369,0
6c5540f0-cc9c-f41c-8696-99010ddca788,MLProbability,296.07,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
750acc98-2cbf-b769-c6a1-a468afb3e3ad,MLProbability,8.36,0.0,False,3,True,Budget Exhausted,1479,0
61223189-35f3-de4a-ac92-04b40306a258,MLProbability,335.65,0.0,False,3,True,Budget Exhausted,1479,0
5c91f845-534f-c96d-19ca-9c1b94bcf47a,MLProbability,303.87,0.0,False,3,True,Budget Exhausted,1479,0
b8875caf-1991-103f-d06e-ccbc3a8359b6,MLProbability,384.26,384.26,True,3,True,Recovered,1108,0
a1726883-d971-9e00-e4ad-5e9bfedd22d9,MLProbability,56.99,56.99,True,1,False,Recovered,369,0
403fd582-4ccf-0a4b-7c93-243ec90b9454,MLProbability,32.35,32.35,True,3,True,Recovered,1108,0
0c36ad4e-915d-9a63-dbc6-c9288fe84e20,MLProbability,243.82,243.82,True,2,False,Recovered,738,0
8eb7c306-8f73-198e-5c3d-0d5f5c6801d6,MLProbability,76.86,76.86,True,3,True,Recovered,1108,0
581993cc-41f9-994a-cf5d-337fee8d5daa,MLProbability,373.62,0.0,False,3,True,Budget Exhausted,1479,0
a65d958e-936d-d1a8-93ac-b00e32eeeb38,MLProbability,571.3,0.0,False,3,True,Budget Exhausted,1479,0
fab8328f-2cae-93a2-89d7-16efa62d7221,MLProbability,634.74,0.0,False,3,True,Budget Exhausted,1479,0
141283fb-e3be-f3d6-726a-030dbc8cfa8f,MLProbability,148.33,0.0,False,3,True,Budget Exhausted,1479,0
a72bdddd-511e-eeb8-5040-5c433a6c7da6,MLProbability,52.82,0.0,False,3,True,Budget Exhausted,1479,0
2bacf712-d6a9-19e8-86d8-95e5219b606d,MLProbability,730.93,730.93,True,1,False,Recovered,369,0
5b59f28e-a9de-5b26-08ff-eab0075072d6,MLProbability,112.45,0.0,False,3,True,Budget Exhausted,1479,0
dd3ee854-5340-64b0-ea4f-4a80dc412176,MLProbability,705.33,0.0,False,3,True,Budget Exhausted,1479,0
bfb8abb9-a18c-5492-74e0-079a98fb4727,MLProbability,191.37,191.37,True,3,True,Recovered,1108,0
6f5aad52-9061-498f-e096-521ea2c723d4,MLProbability,317.82,0.0,False,3,True,Budget Exhausted,1479,0
16ed0330-ce01-5413-3a25-16fe8a27b0b0,MLProbability,33.7,0.0,False,3,True,Budget Exhausted,1479,0
6986305a-5da3-f9cf-4ed0-730d711dc1dd,MLProbability,152.05,0.0,False,3,True,Budget Exhausted,1479,0
b011b125-0221-11e5-88fc-3da1781d5b6c,MLProbability,191.71,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
a55fa725-bcb3-c168-b706-2cfa29cc0789,MLProbability,60.9,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
